lucode,code,nlcd,LULC_name,notes,nlud_simple,nlud_simple_class,nlud_simple_subclass,fertilizer,pesticide,irrigation,planting_diversity,mowing,public_access,green_space,building_type,tree,tree_canopy_percentage,tree_canopy_cover,tree_canopy_colors,c_above,c_below,c_soil,c_dead,c_embedded_storage,c_embedded_emissions,c_annual_emissions
1794,151112,11,Open Water,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1795,151113,11,Open Water,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1796,151120,12,Perennial Ice/Snow,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,-1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1797,151121,12,Perennial Ice/Snow,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,-1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1798,151122,12,Perennial Ice/Snow,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,-1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1799,151123,12,Perennial Ice/Snow,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,-1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1800,151210,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,25.49986095,4.08,79.01411479,1.76,51.81402439,212.31,37.03522039
1801,151211,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,35.84187923,3.468,82.72998612,3.096,51.81402439,212.31,37.03522039
1802,151212,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,53.07857637,2.448,88.923105,5.322666667,51.81402439,212.31,37.03522039
1803,151213,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,71.0047414,1.3872,95.36394864,7.6384,51.81402439,212.31,37.03522039
1804,151220,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,20.90844667,3.52,72.06732319,0.61,207.2560976,849.24,147.1338816
1805,151221,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,31.9391771,2.992,76.82521326,2.1185,207.2560976,849.24,147.1338816
1806,151222,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,50.32372781,2.112,84.75503004,4.632666667,207.2560976,849.24,147.1338816
1807,151223,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,69.44366054,1.1968,93.0020395,7.2474,207.2560976,849.24,147.1338816
1808,151230,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,17.69813636,3.08,61.93838294,0.36,234.070122,954.85,720.4716833
1809,151231,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,29.21041333,2.618,68.21561405,1.906,234.070122,954.85,720.4716833
1810,151232,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,48.39754162,1.848,78.67766589,4.482666667,234.070122,954.85,720.4716833
1811,151233,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,68.35215504,1.0472,89.55819981,7.1624,234.070122,954.85,720.4716833
1812,151240,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,10.98142029,1.76,44.78642515,0.245,267.9065041,3418.485,1805.616283
1813,151241,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,23.50120467,1.496,53.63644993,1.80825,267.9065041,3418.485,1805.616283
1814,151242,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,44.36751198,1.056,68.38649122,4.413666667,267.9065041,3418.485,1805.616283
1815,151243,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,66.06847158,0.5984,83.72653416,7.1233,267.9065041,3418.485,1805.616283
1816,151310,31,Barren Land,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,6.8,0,25.5,0,0,0,0
1817,151311,31,Barren Land,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,19.94699743,0,37.24298855,1.6,0,0,0
1818,151312,31,Barren Land,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,41.8586598,0,56.81463613,4.266666667,0,0,0
1819,151313,31,Barren Land,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,64.64678868,0,77.16914961,7.04,0,0,0
1820,151410,41,Deciduous Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,0,0,none,#ffffff,85.88498714,0,96.08994273,8.8,0,0,0
1821,151411,41,Deciduous Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,1,0.15,low,#e5f5e0,85.88498714,0,96.08994273,8.8,0,0,0
1822,151412,41,Deciduous Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,2,0.4,medium,#a1d99b,85.88498714,0,96.08994273,8.8,0,0,0
1823,151413,41,Deciduous Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,3,0.66,high,#31a354,85.88498714,0,96.08994273,8.8,0,0,0
1824,151420,42,Evergreen Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,0,0,none,#ffffff,105.6849871,0,96.08994273,14.4,0,0,0
1825,151421,42,Evergreen Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,1,0.15,low,#e5f5e0,105.6849871,0,96.08994273,14.4,0,0,0
1826,151422,42,Evergreen Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,2,0.4,medium,#a1d99b,105.6849871,0,96.08994273,14.4,0,0,0
1827,151423,42,Evergreen Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,3,0.66,high,#31a354,105.6849871,0,96.08994273,14.4,0,0,0
1828,151430,43,Mixed Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,0,0,none,#ffffff,91.76997429,0,119.1798855,8.8,0,0,0
1829,151431,43,Mixed Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,1,0.15,low,#e5f5e0,91.76997429,0,119.1798855,8.8,0,0,0
1830,151432,43,Mixed Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,2,0.4,medium,#a1d99b,91.76997429,0,119.1798855,8.8,0,0,0
1831,151433,43,Mixed Forest,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,3,0.66,high,#31a354,91.76997429,0,119.1798855,8.8,0,0,0
1832,151520,52,Shrub/Scrub,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,47.875,0,68.15477645,0,0,0,0
1833,151521,52,Shrub/Scrub,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,54.86074743,0,73.49954853,1.6,0,0,0
1834,151522,52,Shrub/Scrub,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,66.5036598,0,82.407502,4.266666667,0,0,0
1835,151523,52,Shrub/Scrub,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,78.61228868,0,91.6717736,7.04,0,0,0
1836,151710,71,Herbaceuous,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,10.10660117,8,98.79264417,0,0,0,0
1837,151711,71,Herbaceuous,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,22.75760842,6.8,99.54173609,1.6,0,0,0
1838,151712,71,Herbaceuous,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,43.84262051,4.8,100.7902226,4.266666667,0,0,0
1839,151713,71,Herbaceuous,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,65.77103307,2.72,102.0886486,7.04,0,0,0
1840,151810,81,Hay/Pasture,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,10.10660117,8,98.79264417,0,0,0,0
1841,151811,81,Hay/Pasture,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,22.75760842,6.8,99.54173609,1.6,0,0,0
1842,151812,81,Hay/Pasture,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,43.84262051,4.8,100.7902226,4.266666667,0,0,0
1843,151813,81,Hay/Pasture,,151,Conservation,Public,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,65.77103307,2.72,102.0886486,7.04,0,0,0
1844,151820,82,Cultivated Crops,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,0,0,none,#ffffff,4.793840162,0,65.75263422,0,0,0,0
1845,151821,82,Cultivated Crops,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,1,0.15,low,#e5f5e0,18.24176156,0,71.45772764,1.6,0,0,0
1846,151822,82,Cultivated Crops,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,2,0.4,medium,#a1d99b,40.6549639,0,80.96621666,4.266666667,0,0,0
1847,151823,82,Cultivated Crops,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,3,0.66,high,#31a354,63.96469433,0,90.85504525,7.04,0,0,0
1848,151900,90,Woody Wetlands,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,0,0,none,#ffffff,33.5,0,259,0,0,0,0
1849,151901,90,Woody Wetlands,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,1,0.15,low,#e5f5e0,42.64199743,0,235.7179885,1.6,0,0,0
1850,151902,90,Woody Wetlands,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,2,0.4,medium,#a1d99b,57.8786598,0,196.9146361,4.266666667,0,0,0
1851,151903,90,Woody Wetlands,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,3,0.66,high,#31a354,73.72478868,0,156.5591496,7.04,0,0,0
1852,151950,95,Emergent Herbaceuous Wetlands,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,0,0,none,#ffffff,33.5,0,259,0,0,0,0
1853,151951,95,Emergent Herbaceuous Wetlands,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,1,0.15,low,#e5f5e0,42.64199743,0,235.7179885,1.6,0,0,0
1854,151952,95,Emergent Herbaceuous Wetlands,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,2,0.4,medium,#a1d99b,57.8786598,0,196.9146361,4.266666667,0,0,0
1855,151953,95,Emergent Herbaceuous Wetlands,,151,Conservation,Public,-1,-1,-1,-1,-1,-1,1,-1,3,0.66,high,#31a354,73.72478868,0,156.5591496,7.04,0,0,0
1856,152110,11,Open Water,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1857,152111,11,Open Water,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1858,152112,11,Open Water,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1859,152113,11,Open Water,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1860,152120,12,Perennial Ice/Snow,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,-1,-1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1861,152121,12,Perennial Ice/Snow,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,-1,-1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1862,152122,12,Perennial Ice/Snow,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,-1,-1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1863,152123,12,Perennial Ice/Snow,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,-1,-1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1864,152210,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,0,0,none,#ffffff,25.49986095,4.08,79.01411479,1.76,51.81402439,212.31,37.03522039
1865,152211,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,35.84187923,3.468,82.72998612,3.096,51.81402439,212.31,37.03522039
1866,152212,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,53.07857637,2.448,88.923105,5.322666667,51.81402439,212.31,37.03522039
1867,152213,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,3,0.66,high,#31a354,71.0047414,1.3872,95.36394864,7.6384,51.81402439,212.31,37.03522039
1868,152220,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,20.90844667,3.52,72.06732319,0.61,207.2560976,849.24,147.1338816
1869,152221,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,31.9391771,2.992,76.82521326,2.1185,207.2560976,849.24,147.1338816
1870,152222,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,50.32372781,2.112,84.75503004,4.632666667,207.2560976,849.24,147.1338816
1871,152223,22,"Developed, Low Intensity","20% trees, 40% grass, and 40% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,69.44366054,1.1968,93.0020395,7.2474,207.2560976,849.24,147.1338816
1872,152230,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,17.69813636,3.08,61.93838294,0.36,234.070122,954.85,720.4716833
1873,152231,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,29.21041333,2.618,68.21561405,1.906,234.070122,954.85,720.4716833
1874,152232,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,48.39754162,1.848,78.67766589,4.482666667,234.070122,954.85,720.4716833
1875,152233,23,"Developed, Medium Intensity","15% trees, 35% grass, and 50% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,68.35215504,1.0472,89.55819981,7.1624,234.070122,954.85,720.4716833
1876,152240,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,0,0,none,#ffffff,10.98142029,1.76,44.78642515,0.245,267.9065041,3418.485,1805.616283
1877,152241,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,1,0.15,low,#e5f5e0,23.50120467,1.496,53.63644993,1.80825,267.9065041,3418.485,1805.616283
1878,152242,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,2,0.4,medium,#a1d99b,44.36751198,1.056,68.38649122,4.413666667,267.9065041,3418.485,1805.616283
1879,152243,24,"Developed, High Intensity","10% trees, 20% grass, and 70% buildings",152,Conservation,Public-limited access,-1,-1,-1,1,-1,-1,1,-1,3,0.66,high,#31a354,66.06847158,0.5984,83.72653416,7.1233,267.9065041,3418.485,1805.616283
1880,152310,31,Barren Land,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,0,0,none,#ffffff,6.8,0,25.5,0,0,0,0
1881,152311,31,Barren Land,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,19.94699743,0,37.24298855,1.6,0,0,0
1882,152312,31,Barren Land,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,41.8586598,0,56.81463613,4.266666667,0,0,0
1883,152313,31,Barren Land,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,3,0.66,high,#31a354,64.64678868,0,77.16914961,7.04,0,0,0
1884,152410,41,Deciduous Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,0,0,none,#ffffff,85.88498714,0,96.08994273,8.8,0,0,0
1885,152411,41,Deciduous Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,85.88498714,0,96.08994273,8.8,0,0,0
1886,152412,41,Deciduous Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,85.88498714,0,96.08994273,8.8,0,0,0
1887,152413,41,Deciduous Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,3,0.66,high,#31a354,85.88498714,0,96.08994273,8.8,0,0,0
1888,152420,42,Evergreen Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,0,0,none,#ffffff,105.6849871,0,96.08994273,14.4,0,0,0
1889,152421,42,Evergreen Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,105.6849871,0,96.08994273,14.4,0,0,0
1890,152422,42,Evergreen Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,105.6849871,0,96.08994273,14.4,0,0,0
1891,152423,42,Evergreen Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,3,0.66,high,#31a354,105.6849871,0,96.08994273,14.4,0,0,0
1892,152430,43,Mixed Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,0,0,none,#ffffff,91.76997429,0,119.1798855,8.8,0,0,0
1893,152431,43,Mixed Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,91.76997429,0,119.1798855,8.8,0,0,0
1894,152432,43,Mixed Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,91.76997429,0,119.1798855,8.8,0,0,0
1895,152433,43,Mixed Forest,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,3,0.66,high,#31a354,91.76997429,0,119.1798855,8.8,0,0,0
1896,152520,52,Shrub/Scrub,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,0,0,none,#ffffff,47.875,0,68.15477645,0,0,0,0
1897,152521,52,Shrub/Scrub,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,54.86074743,0,73.49954853,1.6,0,0,0
1898,152522,52,Shrub/Scrub,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,66.5036598,0,82.407502,4.266666667,0,0,0
1899,152523,52,Shrub/Scrub,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,3,0.66,high,#31a354,78.61228868,0,91.6717736,7.04,0,0,0
1900,152710,71,Herbaceuous,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,0,0,none,#ffffff,10.10660117,8,98.79264417,0,0,0,0
1901,152711,71,Herbaceuous,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,22.75760842,6.8,99.54173609,1.6,0,0,0
1902,152712,71,Herbaceuous,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,43.84262051,4.8,100.7902226,4.266666667,0,0,0
1903,152713,71,Herbaceuous,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,3,0.66,high,#31a354,65.77103307,2.72,102.0886486,7.04,0,0,0
1904,152810,81,Hay/Pasture,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,0,0,none,#ffffff,10.10660117,8,98.79264417,0,0,0,0
1905,152811,81,Hay/Pasture,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,22.75760842,6.8,99.54173609,1.6,0,0,0
1906,152812,81,Hay/Pasture,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,43.84262051,4.8,100.7902226,4.266666667,0,0,0
1907,152813,81,Hay/Pasture,,152,Conservation,Public-limited access,-1,-1,-1,1,-1,0.5,1,-1,3,0.66,high,#31a354,65.77103307,2.72,102.0886486,7.04,0,0,0
1908,152820,82,Cultivated Crops,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,0,0,none,#ffffff,4.793840162,0,65.75263422,0,0,0,0
1909,152821,82,Cultivated Crops,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,18.24176156,0,71.45772764,1.6,0,0,0
1910,152822,82,Cultivated Crops,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,40.6549639,0,80.96621666,4.266666667,0,0,0
1911,152823,82,Cultivated Crops,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,3,0.66,high,#31a354,63.96469433,0,90.85504525,7.04,0,0,0
1912,152900,90,Woody Wetlands,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,0,0,none,#ffffff,33.5,0,259,0,0,0,0
1913,152901,90,Woody Wetlands,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,42.64199743,0,235.7179885,1.6,0,0,0
1914,152902,90,Woody Wetlands,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,57.8786598,0,196.9146361,4.266666667,0,0,0
1915,152903,90,Woody Wetlands,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,3,0.66,high,#31a354,73.72478868,0,156.5591496,7.04,0,0,0
1916,152950,95,Emergent Herbaceuous Wetlands,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,0,0,none,#ffffff,33.5,0,259,0,0,0,0
1917,152951,95,Emergent Herbaceuous Wetlands,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,1,0.15,low,#e5f5e0,42.64199743,0,235.7179885,1.6,0,0,0
1918,152952,95,Emergent Herbaceuous Wetlands,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,2,0.4,medium,#a1d99b,57.8786598,0,196.9146361,4.266666667,0,0,0
1919,152953,95,Emergent Herbaceuous Wetlands,,152,Conservation,Public-limited access,-1,-1,-1,-1,-1,0.5,1,-1,3,0.66,high,#31a354,73.72478868,0,156.5591496,7.04,0,0,0
1920,153110,11,Open Water,,153,Conservation,Private easement,-1,-1,-1,-1,-1,0,1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1921,153111,11,Open Water,,153,Conservation,Private easement,-1,-1,-1,-1,-1,0,1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1922,153112,11,Open Water,,153,Conservation,Private easement,-1,-1,-1,-1,-1,0,1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1923,153113,11,Open Water,,153,Conservation,Private easement,-1,-1,-1,-1,-1,0,1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1924,153120,12,Perennial Ice/Snow,,153,Conservation,Private easement,-1,-1,-1,-1,-1,-1,-1,-1,0,0,none,#ffffff,0,0,0,0,0,0,0
1925,153121,12,Perennial Ice/Snow,,153,Conservation,Private easement,-1,-1,-1,-1,-1,-1,-1,-1,1,0.15,low,#e5f5e0,14.16699743,0,15.56798855,1.6,0,0,0
1926,153122,12,Perennial Ice/Snow,,153,Conservation,Private easement,-1,-1,-1,-1,-1,-1,-1,-1,2,0.4,medium,#a1d99b,37.7786598,0,41.51463613,4.266666667,0,0,0
1927,153123,12,Perennial Ice/Snow,,153,Conservation,Private easement,-1,-1,-1,-1,-1,-1,-1,-1,3,0.66,high,#31a354,62.33478868,0,68.49914961,7.04,0,0,0
1928,153210,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",153,Conservation,Private easement,-1,-1,-1,1,-1,0,1,-1,0,0,none,#ffffff,25.49986095,4.08,79.01411479,1.76,51.81402439,212.31,37.03522039
1929,153211,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",153,Conservation,Private easement,-1,-1,-1,1,-1,0,1,-1,1,0.15,low,#e5f5e0,35.84187923,3.468,82.72998612,3.096,51.81402439,212.31,37.03522039
1930,153212,21,"Developed, Open Space","20% trees, 60% grass, and 10% buildings and 10% bare soil",153,Conservation,Private easement,-1,-1,-1,1,-1,0,1,-1,2,0.4,medium,#a1d99b,53.07857637,2.448,88.923105,5.322666667,51.81402439,212.31,37.03522039
